0;0;0;0;land;false;unknown;0
1;236;190;212;land;false;plains;1
2;205;204;143;land;false;plains;1
3;139;208;161;land;false;plains;1
4;216;246;168;land;false;plains;1
5;234;221;243;land;false;plains;1
6;201;176;185;land;false;plains;1
7;68;251;228;land;false;plains;1
8;91;236;194;land;false;plains;1
9;165;183;206;land;false;plains;1
10;252;129;141;land;true;plains;1
11;89;242;171;land;false;plains;1
12;183;214;241;land;false;plains;1
13;249;181;153;land;true;plains;1
14;128;248;172;land;false;plains;1
15;178;140;233;land;false;plains;1
16;235;233;76;land;false;plains;1
17;136;239;253;land;false;plains;1
18;202;250;237;land;false;plains;1
19;252;194;75;land;false;plains;1
20;250;140;244;land;false;plains;1
21;181;196;171;land;false;plains;1
22;88;238;205;land;false;plains;1
23;180;243;243;land;false;plains;1
24;188;183;212;land;false;plains;1
25;201;208;231;land;false;plains;1
26;222;83;246;land;true;plains;1
27;223;125;220;land;false;plains;1
28;208;222;132;land;false;plains;1
29;235;167;132;land;true;plains;1
30;204;135;179;land;false;plains;1
31;239;217;104;land;false;plains;1
32;125;194;245;land;false;plains;1
33;245;226;201;land;false;plains;1
34;90;226;252;land;false;plains;1
35;153;251;192;land;false;plains;1
36;231;148;159;land;false;plains;1
37;80;185;251;land;false;plains;1
38;68;234;227;land;true;plains;1
39;165;201;254;land;false;plains;1
40;234;122;218;land;false;plains;1
41;235;196;166;land;false;plains;1
42;253;159;214;land;true;plains;1
43;118;246;216;land;false;plains;1
44;248;96;197;land;false;plains;1
45;133;227;207;land;false;plains;1
46;230;235;102;land;true;plains;1
47;230;200;102;land;false;plains;1
48;204;178;226;land;false;plains;1
49;235;190;151;land;false;plains;1
50;249;210;60;land;false;plains;1
51;247;197;234;land;true;plains;1
52;239;193;80;land;false;plains;1
53;227;211;119;land;false;plains;1
54;190;99;227;land;false;plains;1
55;121;192;195;land;false;plains;1
56;217;107;188;land;false;plains;1
57;169;175;190;land;false;plains;1
58;128;196;213;land;true;plains;1
59;126;212;252;land;false;plains;1
60;169;217;241;land;true;plains;1
61;197;232;147;land;false;plains;1
62;238;211;91;land;false;plains;1
63;215;172;176;land;false;plains;1
64;213;210;156;land;true;plains;1
65;242;197;164;land;false;plains;1
66;165;234;229;land;false;plains;1
67;184;236;227;land;false;plains;1
68;197;203;223;land;false;plains;1
69;246;198;58;land;false;plains;1
70;94;208;210;land;false;plains;1
71;44;231;247;land;false;plains;1
72;109;220;203;land;false;plains;1
73;157;243;193;land;false;plains;1
74;89;252;249;land;false;plains;1
75;182;248;230;land;false;plains;1
76;240;250;240;land;false;plains;1
77;217;249;45;land;false;plains;1
78;236;155;148;land;false;plains;1
79;248;233;226;land;false;plains;1
80;218;209;152;land;false;plains;1
81;162;250;159;land;false;plains;1
82;130;139;246;land;false;plains;1
83;120;248;221;land;false;plains;1
84;174;210;171;land;false;plains;1
85;246;84;243;land;false;plains;1
86;129;243;222;land;true;plains;1
87;219;140;241;land;false;plains;1
88;222;253;180;land;false;plains;1
89;142;243;133;land;false;plains;1
90;119;233;168;land;false;plains;1
91;205;252;106;land;false;plains;1
92;160;211;179;land;false;plains;1
93;208;231;147;land;false;plains;1
94;211;85;225;land;false;plains;1
95;109;195;211;land;true;plains;1
96;159;252;236;land;true;plains;1
97;244;126;153;land;false;plains;1
98;219;190;192;land;false;plains;1
99;248;185;232;land;false;plains;1
100;235;194;200;land;false;plains;1
101;246;177;143;land;true;plains;1
102;120;197;227;land;false;plains;1
103;106;229;186;land;false;plains;1
104;102;244;241;land;false;plains;1
105;237;244;47;land;false;plains;1
106;116;206;254;land;true;plains;1
107;207;192;163;land;true;plains;1
108;250;227;190;land;false;plains;1
109;214;99;236;land;false;plains;1
110;91;227;251;land;false;plains;1
111;240;154;147;land;false;plains;1
112;184;154;251;land;false;plains;1
113;238;175;113;land;false;plains;1
114;121;248;249;land;false;plains;1
115;172;172;189;land;false;plains;1
116;127;174;201;land;false;plains;1
117;233;188;138;land;false;plains;1
118;185;224;153;land;false;plains;1
119;86;202;252;land;true;plains;1
120;223;90;219;land;true;plains;1
121;108;247;180;land;false;plains;1
122;233;175;106;land;false;plains;1
123;157;161;215;land;false;plains;1
124;184;196;150;land;false;plains;1
125;126;253;247;land;false;plains;1
126;169;218;137;land;false;plains;1
127;249;234;229;land;false;plains;1
128;213;77;212;land;false;plains;1
129;54;246;249;land;false;plains;1
130;226;129;222;land;true;plains;1
131;174;161;236;land;false;plains;1
132;197;209;114;land;false;plains;1
133;246;124;184;land;false;plains;1
134;248;194;190;land;false;plains;1
135;157;224;240;land;true;plains;1
136;154;219;140;land;true;plains;1
137;239;192;179;land;false;plains;1
138;236;250;206;land;false;plains;1
139;187;183;141;land;false;plains;1
140;106;247;238;land;false;plains;1
141;251;179;181;land;false;plains;1
142;233;254;37;land;false;plains;1
143;164;202;199;land;false;plains;1
144;233;181;135;land;false;plains;1
145;216;233;190;land;false;plains;1
146;151;107;243;land;false;plains;1
147;137;184;244;land;false;plains;1
148;231;192;216;land;false;plains;1
149;249;237;71;land;false;plains;1
150;231;234;67;land;false;plains;1
151;181;115;236;land;false;plains;1
152;91;189;221;land;false;plains;1
153;62;229;233;land;false;plains;1
154;155;202;182;land;false;plains;1
155;159;215;152;land;false;plains;1
156;245;34;234;land;false;plains;1
157;184;186;213;land;false;plains;1
158;234;166;225;land;false;plains;1
159;150;183;196;land;false;plains;1
160;199;234;79;land;false;plains;1
161;164;191;176;land;false;plains;1
162;197;149;239;land;false;plains;1
163;207;62;249;land;false;plains;1
164;251;232;201;land;false;plains;1
165;222;208;137;land;false;plains;1
166;201;188;140;land;false;plains;1
167;245;229;124;land;false;plains;1
168;199;161;147;land;false;plains;1
169;44;238;239;land;false;plains;1
170;148;168;237;land;true;plains;1
171;240;245;142;land;false;plains;1
172;136;156;224;land;false;plains;1
173;160;243;242;land;false;plains;1
174;226;157;185;land;false;plains;1
175;187;251;68;land;false;plains;1
176;141;239;229;land;false;plains;1
177;225;226;153;land;false;plains;1
178;223;184;153;land;false;plains;1
179;240;191;201;land;false;plains;1
180;183;118;219;land;false;plains;1
181;230;214;225;land;false;plains;1
182;145;182;211;land;true;plains;1
183;97;254;245;land;false;plains;1
184;68;254;252;land;false;plains;1
185;162;222;145;land;false;plains;1
186;55;240;236;land;false;plains;1
187;232;231;116;land;false;plains;1
188;174;196;219;land;false;plains;1
189;230;95;233;land;false;plains;1
190;234;146;228;land;false;plains;1
191;254;240;100;land;false;plains;1
192;179;192;139;land;true;plains;1
193;185;236;237;land;false;plains;1
194;166;159;239;land;false;plains;1
